length,entropy,has_uppercase,has_lowercase,has_digit,has_special,uppercase_count,lowercase_count,digit_count,special_count,char_diversity,has_leet_speak,has_common_pattern,sequential_chars,repeated_chars,keyboard_patterns,password,label
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
25,3.3639,0,1,0,0,0,25,0,0,0.48,0,0,0,2,0,correcthorsebatterystaple,Medium
15,3.5069,1,1,1,1,2,6,5,2,0.8,1,0,0,1,0,MyP@ssw0rd!2024,Strong
14,3.8074,1,1,1,1,4,3,4,3,1.0,1,0,0,0,0,X9#mK2$pL5@vN8,Strong
17,3.6169,1,1,1,1,2,7,4,4,0.7647058823529411,1,0,0,1,0,Secure_P@ss_2024!,Strong
15,3.6402,1,1,1,1,1,6,6,2,0.8666666666666667,1,0,0,0,0,C0mpl3x!ty#2024,Strong
17,3.7345,1,1,1,1,2,10,2,3,0.8235294117647058,1,0,0,1,0,R@nd0m$tr0ng#Pass,Strong
18,3.6835,1,1,1,1,3,8,4,3,0.7777777777777778,1,0,0,1,0,Un1qu3_S3cur3!P@ss,Strong
16,3.625,1,1,1,1,2,5,6,3,0.8125,1,0,0,0,0,Str0ng&S@f3_2024,Strong
17,3.4548,1,1,1,1,3,8,3,3,0.7058823529411765,1,0,0,1,0,MyV3ry$3cur3P@ss!,Strong
19,3.9321,1,1,1,1,2,9,6,2,0.8421052631578947,1,1,1,1,0,C0mpl3xP@ssw0rd#123,Medium
11,3.2776,1,1,1,1,1,6,3,1,0.9090909090909091,1,0,0,0,0,Tr0ub4dor&3,Medium
